country,new_cases_per_million,start_of_week,code
Ecuador,226.9938571,2020-12-07,ECU
Ecuador,206.1822857,2020-12-14,ECU
Ecuador,250.5121429,2020-12-21,ECU
Ecuador,326.4592857,2020-12-28,ECU
Ecuador,447.6467143,2021-01-04,ECU
Ecuador,541.8654286,2021-01-11,ECU
Ecuador,552.1831429,2021-01-18,ECU
Ecuador,465.2717143,2021-01-25,ECU
Ecuador,464.3291429,2021-02-01,ECU
Ecuador,446.8398571,2021-02-08,ECU
Ecuador,566.1907143,2021-02-15,ECU
Ecuador,535.2047143,2021-02-22,ECU
Ecuador,445.7621429,2021-03-01,ECU
Ecuador,517.9311429,2021-03-08,ECU
Ecuador,631.1167143,2021-03-15,ECU
Ecuador,654.6115714,2021-03-22,ECU
Ecuador,619.6167143,2021-03-29,ECU
Ecuador,680.582,2021-04-05,ECU
Ecuador,735.3415714,2021-04-12,ECU
Ecuador,757.3115714,2021-04-19,ECU
Ecuador,811.0808571,2021-04-26,ECU
Ecuador,622.5318571,2021-05-03,ECU
Ecuador,495.8418571,2021-05-10,ECU
Ecuador,422.1554286,2021-05-17,ECU
Ecuador,401.3597143,2021-05-24,ECU
Ecuador,342.1995714,2021-05-31,ECU
Ecuador,388.726,2021-06-07,ECU
Ecuador,430.2692857,2021-06-14,ECU
Ecuador,514.1457143,2021-06-21,ECU
Ecuador,352.877,2021-06-28,ECU
Ecuador,381.7301429,2021-07-05,ECU
Ecuador,368.2738571,2021-07-12,ECU
Ecuador,275.7561429,2021-07-19,ECU
Ecuador,316.237,2021-07-26,ECU
Ecuador,172.6171429,2021-08-02,ECU
Ecuador,89.44314286,2021-08-09,ECU
Ecuador,304.6737143,2021-08-16,ECU
Ecuador,110.9728571,2021-08-23,ECU
Ecuador,148.6274286,2021-08-30,ECU
Ecuador,66.667,2021-09-06,ECU
Ecuador,86.94328571,2021-09-13,ECU
Ecuador,105.631,2021-09-20,ECU
Ecuador,120.9074286,2021-09-27,ECU
Ecuador,62.18721429,2021-10-04,ECU
Egypt,0,2020-02-10,EGY
Egypt,0.001285714,2020-02-17,EGY
Egypt,0.109285714,2020-02-24,EGY
Egypt,0.619285714,2020-03-02,EGY
Egypt,1.595,2020-03-09,EGY
Egypt,2.378857143,2020-03-16,EGY
Egypt,3.833857143,2020-03-23,EGY
Egypt,7.660857143,2020-03-30,EGY
Egypt,9.466857143,2020-04-06,EGY
Egypt,11.75671429,2020-04-13,EGY
Egypt,16.256,2020-04-20,EGY
Egypt,23.62414286,2020-04-27,EGY
Egypt,27.20157143,2020-05-04,EGY
Egypt,39.41985714,2020-05-11,EGY
Egypt,58.44557143,2020-05-18,EGY
Egypt,85.51557143,2020-05-25,EGY
Egypt,94.622,2020-06-01,EGY
Egypt,103.9167143,2020-06-08,EGY
Egypt,99.34642857,2020-06-15,EGY
Egypt,96.83371429,2020-06-22,EGY
Egypt,77.20514286,2020-06-29,EGY
Egypt,60.89828571,2020-07-06,EGY
Egypt,45.75042857,2020-07-13,EGY
Egypt,31.60285714,2020-07-20,EGY
Egypt,13.43742857,2020-07-27,EGY
Egypt,10.10714286,2020-08-03,EGY
Egypt,8.776,2020-08-10,EGY
Egypt,10.25742857,2020-08-17,EGY
Egypt,12.91171429,2020-08-24,EGY
Egypt,10.80542857,2020-08-31,EGY
Egypt,10.33571429,2020-09-07,EGY
Egypt,8.412,2020-09-14,EGY
Egypt,7.932,2020-09-21,EGY
Egypt,7.900714286,2020-09-28,EGY
Egypt,8.528428571,2020-10-05,EGY
Egypt,9.727,2020-10-12,EGY
Egypt,11.13728571,2020-10-19,EGY
Egypt,12.78842857,2020-10-26,EGY
Egypt,14.88314286,2020-11-02,EGY
Egypt,18.08285714,2020-11-09,EGY
Egypt,23.81314286,2020-11-16,EGY
Egypt,25.845,2020-11-23,EGY
Egypt,28.95157143,2020-11-30,EGY
Egypt,34.28714286,2020-12-07,EGY
Egypt,52.07657143,2020-12-14,EGY
Egypt,85.08257143,2020-12-21,EGY
Egypt,82.86028571,2020-12-28,EGY
Egypt,66.61042857,2021-01-04,EGY
Egypt,57.67271429,2021-01-11,EGY
Egypt,44.32414286,2021-01-18,EGY
Egypt,36.35457143,2021-01-25,EGY
Egypt,37.75928571,2021-02-01,EGY
Egypt,41.30528571,2021-02-08,EGY
Egypt,41.42757143,2021-02-15,EGY
Egypt,39.62257143,2021-02-22,EGY
Egypt,40.73814286,2021-03-01,EGY
Egypt,42.98928571,2021-03-08,EGY
Egypt,43.62528571,2021-03-15,EGY
Egypt,46.15742857,2021-03-22,EGY
Egypt,50.35157143,2021-03-29,EGY
Egypt,54.80071429,2021-04-05,EGY
Egypt,57.55071429,2021-04-12,EGY
Egypt,64.684,2021-04-19,EGY
Egypt,71.79542857,2021-04-26,EGY
Egypt,77.61942857,2021-05-03,EGY
Egypt,79.16414286,2021-05-10,EGY
Egypt,76.69828571,2021-05-17,EGY
Egypt,67.333,2021-05-24,EGY
Egypt,53.81957143,2021-05-31,EGY
Egypt,43.80728571,2021-06-07,EGY
Egypt,34.23928571,2021-06-14,EGY
Egypt,22.30971429,2021-06-21,EGY
Egypt,11.83071429,2021-06-28,EGY
Egypt,7.292285714,2021-07-05,EGY
Egypt,4.150142857,2021-07-12,EGY
Egypt,2.653,2021-07-19,EGY
Egypt,3.376142857,2021-07-26,EGY
Egypt,5.159,2021-08-02,EGY
Egypt,7.706142857,2021-08-09,EGY
Egypt,12.63485714,2021-08-16,EGY
Egypt,17.984,2021-08-23,EGY
Egypt,24.58471429,2021-08-30,EGY
Egypt,33.43328571,2021-09-06,EGY
Egypt,43.40028571,2021-09-13,EGY
Egypt,47.03442857,2021-09-20,EGY
Egypt,51.99057143,2021-09-27,EGY
Egypt,52.32311905,2021-10-04,EGY
Estonia,3.341428571,2020-02-24,EST
Estonia,41.07228571,2020-03-02,EST
Estonia,156.42,2020-03-09,EST
Estonia,182.3998571,2020-03-16,EST
Estonia,283.7332857,2020-03-23,EST
Estonia,250.7461429,2020-03-30,EST
Estonia,163.6425714,2020-04-06,EST
Estonia,116.749,2020-04-13,EST
Estonia,68.346,2020-04-20,EST
Estonia,31.15485714,2020-04-27,EST
Estonia,28.24385714,2020-05-04,EST
Estonia,33.84957143,2020-05-11,EST
Estonia,34.712,2020-05-18,EST
Estonia,37.51528571,2020-05-25,EST
Estonia,47.00085714,2020-06-01,EST
Estonia,12.72085714,2020-06-08,EST
Estonia,4.850857143,2020-06-15,EST
Estonia,4.635714286,2020-06-22,EST
Estonia,12.07371429,2020-06-29,EST
Estonia,8.516428571,2020-07-06,EST
Estonia,7.222571429,2020-07-13,EST
Estonia,20.48228571,2020-07-20,EST
Estonia,49.58857143,2020-07-27,EST
Estonia,41.39585714,2020-08-03,EST
Estonia,41.28785714,2020-08-10,EST
Estonia,72.98157143,2020-08-17,EST
Estonia,86.78028571,2020-08-24,EST
Estonia,124.5104286,2020-08-31,EST
Estonia,142.6211429,2020-09-07,EST
Estonia,209.3505714,2020-09-14,EST
Estonia,278.6667143,2020-09-21,EST
Estonia,234.6835714,2020-09-28,EST
Estonia,171.8352857,2020-10-05,EST
Estonia,196.9532857,2020-10-12,EST
Estonia,336.6638571,2020-10-19,EST
Estonia,637.7535714,2020-10-26,EST
Estonia,1022.065,2020-11-02,EST
Estonia,1386.649571,2020-11-09,EST
Estonia,1682.672286,2020-11-16,EST
Estonia,1943.228286,2020-11-23,EST
Estonia,2307.166,2020-11-30,EST
Estonia,2576.561571,2020-12-07,EST
Estonia,2914.519,2020-12-14,EST
Estonia,2869.026857,2020-12-21,EST
Estonia,2950.309143,2020-12-28,EST
Estonia,2952.680714,2021-01-04,EST
Estonia,2718.859714,2021-01-11,EST
Estonia,2650.082143,2021-01-18,EST
Estonia,2769.418429,2021-01-25,EST
Estonia,3040.431,2021-02-01,EST
Estonia,3734.456714,2021-02-08,EST
Estonia,4961.236714,2021-02-15,EST
Estonia,6707.188571,2021-02-22,EST
Estonia,7496.510714,2021-03-01,EST
Estonia,7725.480571,2021-03-08,EST
Estonia,7011.943,2021-03-15,EST
Estonia,5261.894714,2021-03-22,EST
Estonia,3826.195857,2021-03-29,EST
Estonia,2915.058143,2021-04-05,EST
Estonia,2300.051,2021-04-12,EST
Estonia,1867.767286,2021-04-19,EST
Estonia,1888.034143,2021-04-26,EST
Estonia,1650.116,2021-05-03,EST
Estonia,1278.417143,2021-05-10,EST
Estonia,855.9431429,2021-05-17,EST
Estonia,565.5262857,2021-05-24,EST
Estonia,361.1348571,2021-05-31,EST
Estonia,253.8722857,2021-06-07,EST
Estonia,155.2337143,2021-06-14,EST
Estonia,147.0414286,2021-06-21,EST
Estonia,197.3842857,2021-06-28,EST
Estonia,248.3745714,2021-07-05,EST
Estonia,366.956,2021-07-12,EST
Estonia,713.861,2021-07-19,EST
Estonia,1013.548857,2021-07-26,EST
Estonia,1283.483571,2021-08-02,EST
Estonia,1458.121857,2021-08-09,EST
Estonia,1652.272571,2021-08-16,EST
Estonia,1865.287857,2021-08-23,EST
Estonia,1975.676571,2021-08-30,EST
Estonia,2257.577,2021-09-06,EST
Estonia,2633.588714,2021-09-13,EST
Estonia,3286.757429,2021-09-20,EST
Estonia,4204.901857,2021-09-27,EST
Estonia,4972.843524,2021-10-04,EST
Fiji,3.678535714,2020-03-16,FJI
Fiji,3.322714286,2020-03-23,FJI
Fiji,8.543714286,2020-03-30,FJI
Fiji,1.423857143,2020-04-06,FJI
Fiji,1.582428571,2020-04-13,FJI
Fiji,0,2020-04-20,FJI
Fiji,0,2020-04-27,FJI
Fiji,0,2020-05-04,FJI
Fiji,0,2020-05-11,FJI
Fiji,0,2020-05-18,FJI
Fiji,0,2020-05-25,FJI
Fiji,0,2020-06-01,FJI
Fiji,0,2020-06-08,FJI
Fiji,0,2020-06-15,FJI
Fiji,0.158142857,2020-06-22,FJI
Fiji,6.328428571,2020-06-29,FJI
Fiji,2.531714286,2020-07-06,FJI
Fiji,0.949714286,2020-07-13,FJI
Fiji,0,2020-07-20,FJI
Fiji,0,2020-07-27,FJI
Fiji,0.632571429,2020-08-03,FJI
Fiji,0.474428571,2020-08-10,FJI
Fiji,0,2020-08-17,FJI
Fiji,1.582571429,2020-08-24,FJI
Fiji,2.531142857,2020-08-31,FJI
Fiji,0.316285714,2020-09-07,FJI
Fiji,0,2020-09-14,FJI
Fiji,0,2020-09-21,FJI
Fiji,0,2020-09-28,FJI
Fiji,0,2020-10-05,FJI
Fiji,0.791428571,2020-10-12,FJI
Fiji,0.949142857,2020-10-19,FJI
Fiji,0.474428571,2020-10-26,FJI
Fiji,0.791428571,2020-11-02,FJI
Fiji,0.316571429,2020-11-09,FJI
Fiji,2.848285714,2020-11-16,FJI
Fiji,5.854,2020-11-23,FJI
Fiji,1.582142857,2020-11-30,FJI
Fiji,1.898571429,2020-12-07,FJI
Fiji,0,2020-12-14,FJI
Fiji,2.848285714,2020-12-21,FJI
Fiji,4.271857143,2020-12-28,FJI
Fiji,1.265714286,2021-01-04,FJI
Fiji,1.582142857,2021-01-11,FJI
Fiji,0,2021-01-18,FJI
Fiji,0.790714286,2021-01-25,FJI
Fiji,0.316285714,2021-02-01,FJI
Fiji,0,2021-02-08,FJI
Fiji,1.740714286,2021-02-15,FJI
Fiji,4.746571429,2021-02-22,FJI
Fiji,4.588714286,2021-03-01,FJI
Fiji,0.632571429,2021-03-08,FJI
Fiji,0.474428571,2021-03-15,FJI
Fiji,0,2021-03-22,FJI
Fiji,0.474857143,2021-03-29,FJI
Fiji,1.898857143,2021-04-05,FJI
Fiji,14.71442857,2021-04-12,FJI
Fiji,34.334,2021-04-19,FJI
Fiji,16.77142857,2021-04-26,FJI
Fiji,35.12485714,2021-05-03,FJI
Fiji,39.08057143,2021-05-10,FJI
Fiji,134.3291429,2021-05-17,FJI
Fiji,251.5702857,2021-05-24,FJI
Fiji,425.4551429,2021-05-31,FJI
Fiji,698.8601429,2021-06-07,FJI
Fiji,1396.454286,2021-06-14,FJI
Fiji,2303.057714,2021-06-21,FJI
Fiji,4118.005286,2021-06-28,FJI
Fiji,6057.946714,2021-07-05,FJI
Fiji,7645.848571,2021-07-12,FJI
Fiji,7147.611429,2021-07-19,FJI
Fiji,7892.830286,2021-07-26,FJI
Fiji,4692.029429,2021-08-02,FJI
Fiji,3883.047714,2021-08-09,FJI
Fiji,3074.224571,2021-08-16,FJI
Fiji,2317.930429,2021-08-23,FJI
Fiji,1486.956429,2021-08-30,FJI
Fiji,1142.668571,2021-09-06,FJI
Fiji,908.0274286,2021-09-13,FJI
Fiji,715.7898571,2021-09-20,FJI
Fiji,389.8551429,2021-09-27,FJI
Fiji,281.1577619,2021-10-04,FJI
Finland,0,2020-01-27,FIN
Finland,0,2020-02-03,FIN
Finland,0,2020-02-10,FIN
Finland,0.257428571,2020-02-17,FIN
Finland,1.699571429,2020-02-24,FIN
Finland,18.77014286,2020-03-02,FIN
Finland,54.61057143,2020-03-09,FIN
Finland,98.99957143,2020-03-16,FIN
Finland,112.7748571,2020-03-23,FIN
Finland,181.9325714,2020-03-30,FIN
Finland,143.1568571,2020-04-06,FIN
Finland,153.3787143,2020-04-13,FIN
Finland,130.6948571,2020-04-20,FIN
Finland,122.2497143,2020-04-27,FIN
Finland,89.65328571,2020-05-04,FIN
Finland,60.55871429,2020-05-11,FIN
Finland,44.38871429,2020-05-18,FIN
Finland,34.93928571,2020-05-25,FIN
Finland,23.53357143,2020-06-01,FIN
Finland,12.35885714,2020-06-08,FIN
Finland,9.037285714,2020-06-15,FIN
Finland,10.76271429,2020-06-22,FIN
Finland,7.157857143,2020-06-29,FIN
Finland,5.612857143,2020-07-06,FIN
Finland,11.50928571,2020-07-13,FIN
Finland,9.809857143,2020-07-20,FIN
Finland,18.84714286,2020-07-27,FIN
Finland,25.77328571,2020-08-03,FIN
Finland,30.17628571,2020-08-10,FIN
Finland,31.82428571,2020-08-17,FIN
Finland,32.39028571,2020-08-24,FIN
Finland,47.53042857,2020-08-31,FIN
Finland,63.05571429,2020-09-07,FIN
Finland,102.733,2020-09-14,FIN
Finland,135.2265714,2020-09-21,FIN
Finland,220.1165714,2020-09-28,FIN
Finland,276.9412857,2020-10-05,FIN
Finland,244.4995714,2020-10-12,FIN
Finland,249.4171429,2020-10-19,FIN
Finland,264.2225714,2020-10-26,FIN
Finland,270.4272857,2020-11-02,FIN
Finland,327.8445714,2020-11-09,FIN
Finland,510.7812857,2020-11-16,FIN
Finland,555.0674286,2020-11-23,FIN
Finland,552.9302857,2020-11-30,FIN
Finland,502.1818571,2020-12-07,FIN
Finland,382.1977143,2020-12-14,FIN
Finland,313.941,2020-12-21,FIN
Finland,314.3011429,2020-12-28,FIN
Finland,323.6477143,2021-01-04,FIN
Finland,352.9742857,2021-01-11,FIN
Finland,444.6872857,2021-01-18,FIN
Finland,451.15,2021-01-25,FIN
Finland,480.6051429,2021-02-01,FIN
Finland,539.336,2021-02-08,FIN
Finland,654.2728571,2021-02-15,FIN
Finland,779.2775714,2021-02-22,FIN
Finland,809.763,2021-03-01,FIN
Finland,877.6852857,2021-03-08,FIN
Finland,835.2017143,2021-03-15,FIN
Finland,698.8934286,2021-03-22,FIN
Finland,517.373,2021-03-29,FIN
Finland,421.54,2021-04-05,FIN
Finland,333.715,2021-04-12,FIN
Finland,278.8725714,2021-04-19,FIN
Finland,260.5147143,2021-04-26,FIN
Finland,256.472,2021-05-03,FIN
Finland,258.532,2021-05-10,FIN
Finland,204.4618571,2021-05-17,FIN
Finland,152.5804286,2021-05-24,FIN
Finland,124.3095714,2021-05-31,FIN
Finland,92.022,2021-06-07,FIN
Finland,111.6932857,2021-06-14,FIN
Finland,213.7312857,2021-06-21,FIN
Finland,261.5701429,2021-06-28,FIN
Finland,337.5255714,2021-07-05,FIN
Finland,438.3017143,2021-07-12,FIN
Finland,654.2215714,2021-07-19,FIN
Finland,825.778,2021-07-26,FIN
Finland,962.6782857,2021-08-02,FIN
Finland,879.4617143,2021-08-09,FIN
Finland,752.5001429,2021-08-16,FIN
Finland,739.7552857,2021-08-23,FIN
Finland,665.1384286,2021-08-30,FIN
Finland,571.3655714,2021-09-06,FIN
Finland,489.7714286,2021-09-13,FIN
Finland,590.9337143,2021-09-20,FIN
Finland,667.4557143,2021-09-27,FIN
Finland,700.1898571,2021-10-04,FIN
France,0.03252381,2020-01-20,FRA
France,0.038285714,2020-01-27,FRA
France,0.057142857,2020-02-03,FRA
France,0.010714286,2020-02-10,FRA
France,0.602142857,2020-02-17,FRA
France,7.267285714,2020-02-24,FRA
France,35.27428571,2020-03-02,FRA
France,122.603,2020-03-09,FRA
France,274.0988571,2020-03-16,FRA
France,349.3435714,2020-03-23,FRA
France,115.5914286,2020-03-30,FRA
France,1143.76,2020-04-06,FRA
France,301.195,2020-04-13,FRA
France,148.6054286,2020-04-20,FRA
France,104.2055714,2020-04-27,FRA
France,68.24185714,2020-05-04,FRA
France,44.81671429,2020-05-11,FRA
France,61.37642857,2020-05-18,FRA
France,56.82028571,2020-05-25,FRA
France,56.69714286,2020-06-01,FRA
France,51.98228571,2020-06-08,FRA
France,49.73028571,2020-06-15,FRA
France,49.61857143,2020-06-22,FRA
France,55.93828571,2020-06-29,FRA
France,56.448,2020-07-06,FRA
France,78.90257143,2020-07-13,FRA
France,103.0024286,2020-07-20,FRA
France,137.076,2020-07-27,FRA
France,217.3041429,2020-08-03,FRA
France,300.8585714,2020-08-10,FRA
France,445.28,2020-08-17,FRA
France,623.8695714,2020-08-24,FRA
France,784.6265714,2020-08-31,FRA
France,944.9948571,2020-09-07,FRA
France,1182.968857,2020-09-14,FRA
France,1202.018,2020-09-21,FRA
France,1453.213429,2020-09-28,FRA
France,2042.510857,2020-10-05,FRA
France,2831.931,2020-10-12,FRA
France,4211.794,2020-10-19,FRA
France,5230.126429,2020-10-26,FRA
France,3855.997286,2020-11-02,FRA
France,2753.320143,2020-11-09,FRA
France,1542.704714,2020-11-16,FRA
France,1118.161143,2020-11-23,FRA
France,1201.620429,2020-11-30,FRA
France,1328.098714,2020-12-07,FRA
France,1439.209857,2020-12-14,FRA
France,1347.887429,2020-12-21,FRA
France,1642.242286,2020-12-28,FRA
France,1873.687286,2021-01-04,FRA
France,2020.804571,2021-01-11,FRA
France,2114.649429,2021-01-18,FRA
France,2066.200571,2021-01-25,FRA
France,2023.472857,2021-02-01,FRA
France,1955.738286,2021-02-08,FRA
France,2187.792714,2021-02-15,FRA
France,2210.162857,2021-02-22,FRA
France,2313.499571,2021-03-01,FRA
France,2832.603143,2021-03-08,FRA
France,3530.865571,2021-03-15,FRA
France,3917.819857,2021-03-22,FRA
France,3404.334143,2021-03-29,FRA
France,3998.133,2021-04-05,FRA
France,3273.419571,2021-04-12,FRA
France,2696.789571,2021-04-19,FRA
France,2020.813,2021-04-26,FRA
France,1629.012429,2021-05-03,FRA
France,835.2832857,2021-05-24,FRA
France,558.3997143,2021-05-31,FRA
France,313.7777143,2021-06-07,FRA
France,213.8322857,2021-06-14,FRA
France,210.4302857,2021-06-21,FRA
France,313.6527143,2021-06-28,FRA
France,554.4542857,2021-07-05,FRA
France,1431.141571,2021-07-12,FRA
France,2130.926,2021-07-19,FRA
France,2333.007,2021-07-26,FRA
France,2491.791143,2021-08-02,FRA
France,2478.081429,2021-08-09,FRA
France,2040.146714,2021-08-16,FRA
France,1592.374143,2021-08-23,FRA
France,1198.941286,2021-08-30,FRA
France,898.6557143,2021-09-06,FRA
France,695.5431429,2021-09-13,FRA
France,559.6092857,2021-09-20,FRA
France,524.282,2021-09-27,FRA
France,452.1592143,2021-10-04,FRA
Georgia,0.868971429,2020-02-24,GEO
Georgia,4.738,2020-03-02,GEO
Georgia,4.487142857,2020-03-09,GEO
Georgia,9.261,2020-03-16,GEO
Georgia,14.57385714,2020-03-23,GEO
Georgia,21.21428571,2020-03-30,GEO
Georgia,29.86542857,2020-04-06,GEO
Georgia,23.65528571,2020-04-13,GEO
Georgia,27.42414286,2020-04-20,GEO
Georgia,18.12742857,2020-04-27,GEO
Georgia,12.09714286,2020-05-04,GEO
Georgia,13.64042857,2020-05-11,GEO
Georgia,7.143285714,2020-05-18,GEO
Georgia,14.03514286,2020-05-25,GEO
Georgia,8.363714286,2020-06-01,GEO
Georgia,14.107,2020-06-08,GEO
Georgia,6.281857143,2020-06-15,GEO
Georgia,5.456142857,2020-06-22,GEO
Georgia,7.753428571,2020-06-29,GEO
Georgia,9.978857143,2020-07-06,GEO
Georgia,19.31214286,2020-07-13,GEO
Georgia,18.48657143,2020-07-20,GEO
Georgia,10.948,2020-07-27,GEO
Georgia,22.25528571,2020-08-03,GEO
Georgia,20.64028571,2020-08-10,GEO
Georgia,18.16357143,2020-08-17,GEO
Georgia,30.906,2020-08-24,GEO
Georgia,80.94514286,2020-08-31,GEO
Georgia,263.5108571,2020-09-07,GEO
Georgia,375.0751429,2020-09-14,GEO
Georgia,574.3328571,2020-09-21,GEO
Georgia,887.0212857,2020-09-28,GEO
Georgia,1092.201571,2020-10-05,GEO
Georgia,2148.866286,2020-10-12,GEO
Georgia,3114.104286,2020-10-19,GEO
Georgia,3551.997286,2020-10-26,GEO
Georgia,5108.977714,2020-11-02,GEO
Georgia,5868.532857,2020-11-09,GEO
Georgia,6616.206429,2020-11-16,GEO
Georgia,7229.594,2020-11-23,GEO
Georgia,7484.992571,2020-11-30,GEO
Georgia,5652.655571,2020-12-07,GEO
Georgia,3922.441714,2020-12-14,GEO
Georgia,2563.068286,2020-12-21,GEO
Georgia,2103.960571,2020-12-28,GEO
Georgia,2345.718857,2021-01-04,GEO
Georgia,1685.164,2021-01-11,GEO
Georgia,1304.417857,2021-01-18,GEO
Georgia,1055.731286,2021-01-25,GEO
Georgia,928.5168571,2021-02-01,GEO
Georgia,794.4457143,2021-02-08,GEO
Georgia,629.684,2021-02-15,GEO
Georgia,556.3135714,2021-02-22,GEO
Georgia,512.556,2021-03-01,GEO
Georgia,607.1058571,2021-03-08,GEO
Georgia,658.1851429,2021-03-15,GEO
Georgia,806.3272857,2021-03-22,GEO
Georgia,1030.532714,2021-03-29,GEO
Georgia,1479.732714,2021-04-05,GEO
Georgia,1991.355286,2021-04-12,GEO
Georgia,2136.949143,2021-04-19,GEO
Georgia,2217.427143,2021-04-26,GEO
Georgia,2300.921,2021-05-03,GEO
Georgia,1987.371,2021-05-10,GEO
Georgia,1615.777857,2021-05-17,GEO
Georgia,1469.035571,2021-05-24,GEO
Georgia,1268.808571,2021-05-31,GEO
Georgia,1237.759571,2021-06-07,GEO
Georgia,1169.305429,2021-06-14,GEO
Georgia,1365.691714,2021-06-21,GEO
Georgia,1708.065857,2021-06-28,GEO
Georgia,2291.480143,2021-07-05,GEO
Georgia,3236.940143,2021-07-12,GEO
Georgia,4466.693857,2021-07-19,GEO
Georgia,5764.722286,2021-07-26,GEO
Georgia,7510.191571,2021-08-02,GEO
Georgia,8617.433143,2021-08-09,GEO
Georgia,7753.098286,2021-08-16,GEO
Georgia,6201.143571,2021-08-23,GEO
Georgia,4292.168714,2021-08-30,GEO
Georgia,4037.990571,2021-09-06,GEO
Georgia,3140.595286,2021-09-13,GEO
Georgia,2780.740286,2021-09-20,GEO
Georgia,3387.917286,2021-09-27,GEO
Georgia,5152.441762,2021-10-04,GEO
Germany,0.088428571,2020-01-27,DEU
Germany,0.037714286,2020-02-03,DEU
Germany,0.003428571,2020-02-10,DEU
Germany,0.427142857,2020-02-17,DEU
Germany,5.525285714,2020-02-24,DEU
Germany,29.05814286,2020-03-02,DEU
Germany,153.985,2020-03-09,DEU
Germany,345.3992857,2020-03-16,DEU
Germany,467.8484286,2020-03-23,DEU
Germany,389.431,2020-03-30,DEU
Germany,249.2032857,2020-04-06,DEU
Germany,178.1191429,2020-04-13,DEU
Germany,118.3564286,2020-04-20,DEU
Germany,79.37285714,2020-04-27,DEU
Germany,63.22971429,2020-05-04,DEU
Germany,51.37042857,2020-05-11,DEU
Germany,39.49228571,2020-05-18,DEU
Germany,29.19971429,2020-05-25,DEU
Germany,26.64528571,2020-06-01,DEU
Germany,31.93771429,2020-06-08,DEU
Germany,46.11071429,2020-06-15,DEU
Germany,34.98528571,2020-06-22,DEU
Germany,32.08371429,2020-06-29,DEU
Germany,29.14185714,2020-07-06,DEU
Germany,41.86085714,2020-07-13,DEU
Germany,52.36985714,2020-07-20,DEU
Germany,66.32685714,2020-07-27,DEU
Germany,85.12814286,2020-08-03,DEU
Germany,106.8068571,2020-08-10,DEU
Germany,109.5685714,2020-08-17,DEU
Germany,99.75242857,2020-08-24,DEU
Germany,111.2151429,2020-08-31,DEU
Germany,130.8405714,2020-09-07,DEU
Germany,146.6412857,2020-09-14,DEU
Germany,168.7508571,2020-09-21,DEU
Germany,241.131,2020-09-28,DEU
Germany,426.9517143,2020-10-05,DEU
Germany,659.652,2020-10-12,DEU
Germany,1086.683857,2020-10-19,DEU
Germany,1542.164143,2020-10-26,DEU
Germany,1536.335571,2020-11-02,DEU
Germany,1534.522286,2020-11-09,DEU
Germany,1491.205714,2020-11-16,DEU
Germany,1514.096571,2020-11-23,DEU
Germany,1723.392714,2020-11-30,DEU
Germany,1982.893571,2020-12-07,DEU
Germany,1941.797286,2020-12-14,DEU
Germany,1548.721,2020-12-21,DEU
Germany,1558.959429,2020-12-28,DEU
Germany,1581.961429,2021-01-04,DEU
Germany,1226.044429,2021-01-11,DEU
Germany,1021.060143,2021-01-18,DEU
Germany,838.626,2021-01-25,DEU
Germany,675.1828571,2021-02-01,DEU
Germany,610.3182857,2021-02-08,DEU
Germany,647.7675714,2021-02-15,DEU
Germany,682.2642857,2021-02-22,DEU
Germany,768.2042857,2021-03-01,DEU
Germany,1024.569429,2021-03-08,DEU
Germany,1269.393857,2021-03-15,DEU
Germany,1379.690857,2021-03-22,DEU
Germany,1265.705286,2021-03-29,DEU
Germany,1679.447143,2021-04-05,DEU
Germany,1702.810286,2021-04-12,DEU
Germany,1622.671143,2021-04-19,DEU
Germany,1356.065714,2021-04-26,DEU
Germany,951.1238571,2021-05-03,DEU
Germany,718.0854286,2021-05-10,DEU
Germany,456.9307143,2021-05-17,DEU
Germany,318.2462857,2021-05-24,DEU
Germany,205.6568571,2021-05-31,DEU
Germany,116.5155714,2021-06-07,DEU
Germany,63.55828571,2021-06-14,DEU
Germany,47.62271429,2021-06-21,DEU
Germany,54.78085714,2021-06-28,DEU
Germany,82.78328571,2021-07-05,DEU
Germany,118.8861429,2021-07-12,DEU
Germany,161.0291429,2021-07-19,DEU
Germany,206.3175714,2021-07-26,DEU
Germany,298.6155714,2021-08-02,DEU
Germany,476.999,2021-08-09,DEU
Germany,739.4612857,2021-08-16,DEU
Germany,847.9078571,2021-08-23,DEU
Germany,852.6701429,2021-08-30,DEU
Germany,777.7054286,2021-09-06,DEU
Germany,683.3572857,2021-09-13,DEU
Germany,661.82,2021-09-20,DEU
Germany,673.2295714,2021-09-27,DEU
Germany,664.1716429,2021-10-04,DEU
Greece,2.6366,2020-02-24,GRC
Greece,12.27357143,2020-03-02,GRC
Greece,28.84485714,2020-03-09,GRC
Greece,43.12942857,2020-03-16,GRC
Greece,57.46928571,2020-03-23,GRC
Greece,43.061,2020-03-30,GRC
Greece,24.46414286,2020-04-06,GRC
Greece,22.34314286,2020-04-13,GRC
Greece,15.08357143,2020-04-20,GRC
Greece,8.361428571,2020-04-27,GRC
Greece,10.06942857,2020-05-04,GRC
Greece,7.493571429,2020-05-11,GRC
Greece,4.366857143,2020-05-18,GRC
Greece,5.014,2020-05-25,GRC
Greece,12.61814286,2020-06-01,GRC
Greece,11.94271429,2020-06-08,GRC
Greece,11.48857143,2020-06-15,GRC
Greece,12.39742857,2020-06-22,GRC
Greece,21.31,2020-06-29,GRC
Greece,24.24385714,2020-07-06,GRC
